CodEscolasAtendidas,Ano,UF,Municipio,EsferaGoverno,QtdEscolasAtendidas
2214150,2022,PI,ASSUNCAO DO PIAUI,ADMINISTRAÇÃO,14
2214151,2022,PI,AVELINO LOPES,ADMINISTRAÇÃO,2
2214152,2022,PI,AVELINO LOPES,ADMINISTRAÇÃO,7
2214153,2022,PI,BAIXA GRANDE DO RIBEIRO,ADMINISTRAÇÃO,2
2214154,2022,PI,BAIXA GRANDE DO RIBEIRO,ADMINISTRAÇÃO,14
2214155,2022,PI,BARRA DALCANTARA,ADMINISTRAÇÃO,1
2214156,2022,PI,BARRA DALCANTARA,ADMINISTRAÇÃO,7
2214157,2022,PI,BARRAS,ADMINISTRAÇÃO,8
2214158,2022,PI,BARRAS,ADMINISTRAÇÃO,42
2214159,2022,PI,BARREIRAS DO PIAUI,ADMINISTRAÇÃO,2
2214160,2022,PI,BARRO DURO,ADMINISTRAÇÃO,2
2214161,2022,PI,BARRO DURO,ADMINISTRAÇÃO,5
2214162,2022,PI,BATALHA,ADMINISTRAÇÃO,4
2214163,2022,PI,BATALHA,ADMINISTRAÇÃO,27
2214164,2022,PI,BELA VISTA DO PIAUI,ADMINISTRAÇÃO,1
2214165,2022,PI,BELA VISTA DO PIAUI,ADMINISTRAÇÃO,6
2214166,2022,PI,BELEM DO PIAUI,ADMINISTRAÇÃO,1
2214167,2022,PI,BELEM DO PIAUI,ADMINISTRAÇÃO,9
2214168,2022,PI,BENEDITINOS,ADMINISTRAÇÃO,3
2214169,2022,PI,BENEDITINOS,ADMINISTRAÇÃO,18
2214170,2022,PI,BERTOLINIA,ADMINISTRAÇÃO,2
2214171,2022,PI,BERTOLINIA,ADMINISTRAÇÃO,6
2214172,2022,PI,BERTOLINIA,PARTICULAR,1
2214173,2022,PI,BETANIA DO PIAUI,ADMINISTRAÇÃO,1
2214174,2022,PI,BETANIA DO PIAUI,ADMINISTRAÇÃO,6
2214175,2022,PI,BOA HORA,ADMINISTRAÇÃO,1
2214176,2022,PI,BOA HORA,ADMINISTRAÇÃO,15
2214177,2022,PI,BOCAINA,ADMINISTRAÇÃO,2
2214178,2022,PI,BOCAINA,ADMINISTRAÇÃO,8
2214179,2022,PI,BOM JESUS,ADMINISTRAÇÃO,4
2214180,2022,PI,BOM JESUS,ADMINISTRAÇÃO,16
2214181,2022,PI,BOM PRINCIPIO DO PIAUI,ADMINISTRAÇÃO,1
2214182,2022,PI,BOM PRINCIPIO DO PIAUI,ADMINISTRAÇÃO,20
2214183,2022,PI,BONFIM DO PIAUI,ADMINISTRAÇÃO,1
2214184,2022,PI,BONFIM DO PIAUI,ADMINISTRAÇÃO,7
2214185,2022,PI,BOQUEIRAO DO PIAUI,ADMINISTRAÇÃO,1
2214186,2022,PI,BOQUEIRAO DO PIAUI,ADMINISTRAÇÃO,11
2214187,2022,PI,BRASILEIRA,ADMINISTRAÇÃO,2
2214188,2022,PI,BRASILEIRA,ADMINISTRAÇÃO,7
2214189,2022,PI,BREJO DO PIAUI,ADMINISTRAÇÃO,1
2214190,2022,PI,BREJO DO PIAUI,ADMINISTRAÇÃO,6
2214191,2022,PI,BURITI DOS LOPES,ADMINISTRAÇÃO,5
2214192,2022,PI,BURITI DOS LOPES,ADMINISTRAÇÃO,24
2214193,2022,PI,BURITI DOS MONTES,ADMINISTRAÇÃO,1
2214194,2022,PI,BURITI DOS MONTES,ADMINISTRAÇÃO,9
2214195,2022,PI,CABECEIRAS DO PIAUI,ADMINISTRAÇÃO,1
2214196,2022,PI,CABECEIRAS DO PIAUI,ADMINISTRAÇÃO,17
2214197,2022,PI,CAJAZEIRAS DO PIAUI,ADMINISTRAÇÃO,2
2214198,2022,PI,CAJAZEIRAS DO PIAUI,ADMINISTRAÇÃO,9
2214199,2022,PI,CAJUEIRO DA PRAIA,ADMINISTRAÇÃO,1
2214200,2022,PI,CAJUEIRO DA PRAIA,ADMINISTRAÇÃO,9
2214201,2022,PI,CALDEIRAO GRANDE DO PIAUI,ADMINISTRAÇÃO,1
2214202,2022,PI,CALDEIRAO GRANDE DO PIAUI,ADMINISTRAÇÃO,7
2214203,2022,PI,CAMPINAS DO PIAUI,ADMINISTRAÇÃO,1
2214204,2022,PI,CAMPINAS DO PIAUI,ADMINISTRAÇÃO,15
2214205,2022,PI,CAMPO ALEGRE DO FIDALGO,ADMINISTRAÇÃO,1
2214206,2022,PI,CAMPO ALEGRE DO FIDALGO,ADMINISTRAÇÃO,10
2214207,2022,PI,CAMPO GRANDE DO PIAUI,ADMINISTRAÇÃO,2
2214208,2022,PI,CAMPO GRANDE DO PIAUI,ADMINISTRAÇÃO,7
2214209,2022,PI,CAMPO LARGO DO PIAUI,ADMINISTRAÇÃO,1
2214210,2022,PI,CAMPO LARGO DO PIAUI,ADMINISTRAÇÃO,19
2214211,2022,PI,CAMPO MAIOR,ADMINISTRAÇÃO,11
2214212,2022,PI,CAMPO MAIOR,ADMINISTRAÇÃO,27
2214213,2022,PI,CAMPO MAIOR,PARTICULAR,2
2214214,2022,PI,CANAVIEIRA,ADMINISTRAÇÃO,1
2214215,2022,PI,CANAVIEIRA,ADMINISTRAÇÃO,9
2214216,2022,PI,CANTO DO BURITI,ADMINISTRAÇÃO,7
2214217,2022,PI,CANTO DO BURITI,ADMINISTRAÇÃO,16
2214218,2022,PI,CAPITAO DE CAMPOS,ADMINISTRAÇÃO,2
2214219,2022,PI,CAPITAO DE CAMPOS,ADMINISTRAÇÃO,21
2214220,2022,PI,CAPITAO GERVASIO OLIVEIRA,ADMINISTRAÇÃO,1
2214221,2022,PI,CAPITAO GERVASIO OLIVEIRA,ADMINISTRAÇÃO,8
2214222,2022,PI,CARACOL,ADMINISTRAÇÃO,1
2214223,2022,PI,CARACOL,ADMINISTRAÇÃO,17
2214224,2022,PI,CARAUBAS DO PIAUI,ADMINISTRAÇÃO,1
2214225,2022,PI,CARAUBAS DO PIAUI,ADMINISTRAÇÃO,8
2214226,2022,PI,CARIDADE DO PIAUI,ADMINISTRAÇÃO,1
2214227,2022,PI,CARIDADE DO PIAUI,ADMINISTRAÇÃO,11
2214228,2022,PI,CASTELO DO PIAUI,ADMINISTRAÇÃO,3
2214229,2022,PI,CASTELO DO PIAUI,ADMINISTRAÇÃO,26
2214230,2022,PI,CAXINGO,ADMINISTRAÇÃO,1
2214231,2022,PI,CAXINGO,ADMINISTRAÇÃO,14
2214232,2022,PI,COCAL,ADMINISTRAÇÃO,4
2214233,2022,PI,COCAL,ADMINISTRAÇÃO,38
2214234,2022,PI,COCAL DE TELHA,ADMINISTRAÇÃO,1
2214235,2022,PI,COCAL DE TELHA,ADMINISTRAÇÃO,7
2214236,2022,PI,COCAL DOS ALVES,ADMINISTRAÇÃO,1
2214237,2022,PI,COCAL DOS ALVES,ADMINISTRAÇÃO,11
2214238,2022,PI,COIVARAS,ADMINISTRAÇÃO,1
2214239,2022,PI,COIVARAS,ADMINISTRAÇÃO,5
2214240,2022,PI,COLONIA DO GURGUEIA,ADMINISTRAÇÃO,2
2214241,2022,PI,COLONIA DO GURGUEIA,ADMINISTRAÇÃO,8
2214242,2022,PI,COLONIA DO PIAUI,ADMINISTRAÇÃO,1
2214243,2022,PI,COLONIA DO PIAUI,ADMINISTRAÇÃO,8
2214244,2022,PI,COLONIA DO PIAUI,PARTICULAR,1
2214245,2022,PI,CONCEICAO DO CANINDE,ADMINISTRAÇÃO,1
2214246,2022,PI,CONCEICAO DO CANINDE,ADMINISTRAÇÃO,8
2214247,2022,PI,CORONEL JOSE DIAS,ADMINISTRAÇÃO,1
2214248,2022,PI,CORONEL JOSE DIAS,ADMINISTRAÇÃO,6
2214249,2022,PI,CORRENTE,ADMINISTRAÇÃO,5
2214250,2022,PI,CORRENTE,ADMINISTRAÇÃO,27
2214251,2022,PI,CORRENTE,PARTICULAR,1
2214252,2022,PI,CRISTALANDIA DO PIAUI,ADMINISTRAÇÃO,2
2214253,2022,PI,CRISTALANDIA DO PIAUI,ADMINISTRAÇÃO,9
2214254,2022,PI,CRISTINO CASTRO,ADMINISTRAÇÃO,4
2214255,2022,PI,CRISTINO CASTRO,ADMINISTRAÇÃO,9
2214256,2022,PI,CURIMATA,ADMINISTRAÇÃO,2
2214257,2022,PI,CURIMATA,ADMINISTRAÇÃO,15
2214258,2022,PI,CURIMATA,PARTICULAR,2
2214259,2022,PI,CURRAIS,ADMINISTRAÇÃO,1
2214260,2022,PI,CURRAIS,ADMINISTRAÇÃO,12
2214261,2022,PI,CURRAL NOVO DO PIAUI,ADMINISTRAÇÃO,1
2214262,2022,PI,CURRAL NOVO DO PIAUI,ADMINISTRAÇÃO,13
2214263,2022,PI,CURRALINHOS,ADMINISTRAÇÃO,1
2214264,2022,PI,CURRALINHOS,ADMINISTRAÇÃO,8
2214265,2022,PI,DEMERVAL LOBAO,ADMINISTRAÇÃO,4
2214266,2022,PI,DEMERVAL LOBAO,ADMINISTRAÇÃO,9
2214267,2022,PI,DIRCEU ARCOVERDE,ADMINISTRAÇÃO,1
2214268,2022,PI,DIRCEU ARCOVERDE,ADMINISTRAÇÃO,7
2214269,2022,PI,DOM EXPEDITO LOPES,ADMINISTRAÇÃO,1
2214270,2022,PI,DOM INOCENCIO,ADMINISTRAÇÃO,3
2214271,2022,PI,DOM INOCENCIO,ADMINISTRAÇÃO,14
2214272,2022,PI,DOMINGOS MOURAO,ADMINISTRAÇÃO,1
2214273,2022,PI,DOMINGOS MOURAO,ADMINISTRAÇÃO,8
2214274,2022,PI,ELESBAO VELOSO,ADMINISTRAÇÃO,2
2214275,2022,PI,ELESBAO VELOSO,ADMINISTRAÇÃO,16
2214276,2022,PI,ELESBAO VELOSO,PARTICULAR,1
2214277,2022,PI,ELISEU MARTINS,ADMINISTRAÇÃO,2
2214278,2022,PI,ELISEU MARTINS,ADMINISTRAÇÃO,3
2214279,2022,PI,ESPERANTINA,ADMINISTRAÇÃO,6
2214280,2022,PI,ESPERANTINA,ADMINISTRAÇÃO,39
2214281,2022,PI,ESPERANTINA,PARTICULAR,1
2214282,2022,PI,FARTURA DO PIAUI,ADMINISTRAÇÃO,1
2214283,2022,PI,FARTURA DO PIAUI,ADMINISTRAÇÃO,8
2214284,2022,PI,FLORES DO PIAUI,ADMINISTRAÇÃO,1
2214285,2022,PI,FLORESTA DO PIAUI,ADMINISTRAÇÃO,1
2214286,2022,PI,FLORESTA DO PIAUI,ADMINISTRAÇÃO,3
2214287,2022,PI,FLORIANO,ADMINISTRAÇÃO,10
2214288,2022,PI,FLORIANO,ADMINISTRAÇÃO,49
2214289,2022,PI,FLORIANO,PARTICULAR,1
2214290,2022,PI,FRANCINOPOLIS,ADMINISTRAÇÃO,1
2214291,2022,PI,FRANCINOPOLIS,ADMINISTRAÇÃO,3
2214292,2022,PI,FRANCISCO AYRES,ADMINISTRAÇÃO,1
2214293,2022,PI,FRANCISCO AYRES,ADMINISTRAÇÃO,3
2214294,2022,PI,FRANCISCO MACEDO,ADMINISTRAÇÃO,1
2214295,2022,PI,FRANCISCO MACEDO,ADMINISTRAÇÃO,4
2214296,2022,PI,FRANCISCO SANTOS,ADMINISTRAÇÃO,2
2214297,2022,PI,FRANCISCO SANTOS,ADMINISTRAÇÃO,8
2214298,2022,PI,FRONTEIRAS,ADMINISTRAÇÃO,3
2214299,2022,PI,FRONTEIRAS,ADMINISTRAÇÃO,7
2214300,2022,PI,GEMINIANO,ADMINISTRAÇÃO,1
2214301,2022,PI,GEMINIANO,ADMINISTRAÇÃO,12
2214302,2022,PI,GILBUES,ADMINISTRAÇÃO,2
2214303,2022,PI,GILBUES,ADMINISTRAÇÃO,28
2214304,2022,PI,GUADALUPE,ADMINISTRAÇÃO,3
2214305,2022,PI,GUADALUPE,ADMINISTRAÇÃO,8
2214306,2022,PI,GUARIBAS,ADMINISTRAÇÃO,1
2214307,2022,PI,GUARIBAS,ADMINISTRAÇÃO,12
2214308,2022,PI,HUGO NAPOLEAO,ADMINISTRAÇÃO,1
2214309,2022,PI,HUGO NAPOLEAO,ADMINISTRAÇÃO,5
2214310,2022,PI,ILHA GRANDE,ADMINISTRAÇÃO,2
2214311,2022,PI,ILHA GRANDE,ADMINISTRAÇÃO,8
2214312,2022,PI,ILHA GRANDE,PARTICULAR,1
2214313,2022,PI,INHUMA,ADMINISTRAÇÃO,3
2214314,2022,PI,INHUMA,ADMINISTRAÇÃO,10
2214315,2022,PI,IPIRANGA DO PIAUI,ADMINISTRAÇÃO,2
2214316,2022,PI,IPIRANGA DO PIAUI,ADMINISTRAÇÃO,8
2214317,2022,PI,IPIRANGA DO PIAUI,PARTICULAR,1
2214318,2022,PI,ISAIAS COELHO,ADMINISTRAÇÃO,1
2214319,2022,PI,ISAIAS COELHO,ADMINISTRAÇÃO,10
2214320,2022,PI,ITAINOPOLIS,ADMINISTRAÇÃO,3
2214321,2022,PI,ITAINOPOLIS,ADMINISTRAÇÃO,17
2214322,2022,PI,ITAUEIRA,ADMINISTRAÇÃO,1
2214323,2022,PI,ITAUEIRA,ADMINISTRAÇÃO,26
2214324,2022,PI,JACOBINA DO PIAUI,ADMINISTRAÇÃO,1
2214325,2022,PI,JACOBINA DO PIAUI,ADMINISTRAÇÃO,11
2214326,2022,PI,JAICOS,ADMINISTRAÇÃO,4
2214327,2022,PI,JAICOS,ADMINISTRAÇÃO,18
2214328,2022,PI,JARDIM DO MULATO,ADMINISTRAÇÃO,1
2214329,2022,PI,JARDIM DO MULATO,ADMINISTRAÇÃO,8
2214330,2022,PI,JATOBA DO PIAUI,ADMINISTRAÇÃO,2
2214331,2022,PI,JATOBA DO PIAUI,ADMINISTRAÇÃO,15
2214332,2022,PI,JERUMENHA,ADMINISTRAÇÃO,1
2214333,2022,PI,JERUMENHA,ADMINISTRAÇÃO,9
2214334,2022,PI,JERUMENHA,PARTICULAR,1
2214335,2022,PI,JOAO COSTA,ADMINISTRAÇÃO,1
2214336,2022,PI,JOAO COSTA,ADMINISTRAÇÃO,3
2214337,2022,PI,JOAQUIM PIRES,ADMINISTRAÇÃO,2
2214338,2022,PI,JOAQUIM PIRES,ADMINISTRAÇÃO,17
2214339,2022,PI,JOCA MARQUES,ADMINISTRAÇÃO,1
2214340,2022,PI,JOCA MARQUES,ADMINISTRAÇÃO,15
2214341,2022,PI,JOSE DE FREITAS,ADMINISTRAÇÃO,4
2214342,2022,PI,JOSE DE FREITAS,ADMINISTRAÇÃO,30
2214343,2022,PI,JOSE DE FREITAS,PARTICULAR,2
2214344,2022,PI,JUAZEIRO DO PIAUI,ADMINISTRAÇÃO,1
2214345,2022,PI,JUAZEIRO DO PIAUI,ADMINISTRAÇÃO,10
2214346,2022,PI,JULIO BORGES,ADMINISTRAÇÃO,1
2214347,2022,PI,JULIO BORGES,ADMINISTRAÇÃO,8
2214348,2022,PI,JUREMA,ADMINISTRAÇÃO,1
2214349,2022,PI,JUREMA,ADMINISTRAÇÃO,13
2214350,2022,PI,LAGOA ALEGRE,ADMINISTRAÇÃO,1
2214351,2022,PI,LAGOA ALEGRE,ADMINISTRAÇÃO,8
2214352,2022,PI,LAGOA DE SAO FRANCISCO,ADMINISTRAÇÃO,1
2214353,2022,PI,LAGOA DE SAO FRANCISCO,ADMINISTRAÇÃO,11
2214354,2022,PI,LAGOA DO BARRO DO PIAUI,ADMINISTRAÇÃO,1
2214355,2022,PI,LAGOA DO BARRO DO PIAUI,ADMINISTRAÇÃO,10
2214356,2022,PI,LAGOA DO PIAUI,ADMINISTRAÇÃO,1
2214357,2022,PI,LAGOA DO PIAUI,ADMINISTRAÇÃO,5
2214358,2022,PI,LAGOA DO SITIO,ADMINISTRAÇÃO,1
2214359,2022,PI,LAGOA DO SITIO,ADMINISTRAÇÃO,11
2214360,2022,PI,LAGOINHA DO PIAUI,ADMINISTRAÇÃO,1
2214361,2022,PI,LAGOINHA DO PIAUI,ADMINISTRAÇÃO,6
2214362,2022,PI,LANDRI SALES,ADMINISTRAÇÃO,1
2214363,2022,PI,LANDRI SALES,ADMINISTRAÇÃO,7
2214364,2022,PI,LANDRI SALES,PARTICULAR,1
2214365,2022,PI,LUIS CORREIA,ADMINISTRAÇÃO,5
2214366,2022,PI,LUIS CORREIA,ADMINISTRAÇÃO,57
2214367,2022,PI,LUIS CORREIA,PARTICULAR,2
2214368,2022,PI,LUZILANDIA,ADMINISTRAÇÃO,5
2214369,2022,PI,LUZILANDIA,ADMINISTRAÇÃO,43
2214370,2022,PI,MADEIRO,ADMINISTRAÇÃO,1
2214371,2022,PI,MADEIRO,ADMINISTRAÇÃO,12
2214372,2022,PI,MANOEL EMIDIO,ADMINISTRAÇÃO,1
2214373,2022,PI,MANOEL EMIDIO,ADMINISTRAÇÃO,8
2214374,2022,PI,MARCOLANDIA,ADMINISTRAÇÃO,1
2214375,2022,PI,MARCOLANDIA,ADMINISTRAÇÃO,8
2214376,2022,PI,MARCOS PARENTE,ADMINISTRAÇÃO,1
2214377,2022,PI,MARCOS PARENTE,ADMINISTRAÇÃO,4
2214378,2022,PI,MASSAPE DO PIAUI,ADMINISTRAÇÃO,1
2214379,2022,PI,MASSAPE DO PIAUI,ADMINISTRAÇÃO,11
2214380,2022,PI,MATIAS OLIMPIO,ADMINISTRAÇÃO,2
2214381,2022,PI,MATIAS OLIMPIO,ADMINISTRAÇÃO,21
2214382,2022,PI,MIGUEL ALVES,ADMINISTRAÇÃO,4
2214383,2022,PI,MIGUEL ALVES,ADMINISTRAÇÃO,44
2214384,2022,PI,MIGUEL LEAO,ADMINISTRAÇÃO,1
2214385,2022,PI,MIGUEL LEAO,ADMINISTRAÇÃO,2
2214386,2022,PI,MILTON BRANDAO,ADMINISTRAÇÃO,1
2214387,2022,PI,MILTON BRANDAO,ADMINISTRAÇÃO,21
2214388,2022,PI,MONSENHOR GIL,ADMINISTRAÇÃO,2
2214389,2022,PI,MONSENHOR GIL,ADMINISTRAÇÃO,17
2214390,2022,PI,MONSENHOR HIPOLITO,ADMINISTRAÇÃO,2
2214391,2022,PI,MONSENHOR HIPOLITO,ADMINISTRAÇÃO,10
2214392,2022,PI,MONTE ALEGRE DO PIAUI,ADMINISTRAÇÃO,3
2214393,2022,PI,MONTE ALEGRE DO PIAUI,ADMINISTRAÇÃO,13
2214394,2022,PI,MORRO CABECA NO TEMPO,ADMINISTRAÇÃO,1
2214395,2022,PI,MORRO CABECA NO TEMPO,ADMINISTRAÇÃO,8
2214396,2022,PI,MORRO DO CHAPEU DO PIAUI,ADMINISTRAÇÃO,1
2214397,2022,PI,MORRO DO CHAPEU DO PIAUI,ADMINISTRAÇÃO,14
2214398,2022,PI,MURICI DOS PORTELAS,ADMINISTRAÇÃO,1
2214399,2022,PI,MURICI DOS PORTELAS,ADMINISTRAÇÃO,15
2214400,2022,PI,NAZARE DO PIAUI,ADMINISTRAÇÃO,1
2214401,2022,PI,NAZARE DO PIAUI,ADMINISTRAÇÃO,7
2214402,2022,PI,NAZARIA,ADMINISTRAÇÃO,1
2214403,2022,PI,NAZARIA,ADMINISTRAÇÃO,12
2214404,2022,PI,NOSSA SENHORA DE NAZARE,ADMINISTRAÇÃO,1
2214405,2022,PI,NOSSA SENHORA DE NAZARE,ADMINISTRAÇÃO,14
2214406,2022,PI,NOSSA SENHORA DOS REMEDIOS,ADMINISTRAÇÃO,3
2214407,2022,PI,NOSSA SENHORA DOS REMEDIOS,ADMINISTRAÇÃO,25
2214408,2022,PI,NOVA SANTA RITA,ADMINISTRAÇÃO,1
2214409,2022,PI,NOVA SANTA RITA,ADMINISTRAÇÃO,3
2214410,2022,PI,NOVO ORIENTE DO PIAUI,ADMINISTRAÇÃO,2
2214411,2022,PI,NOVO ORIENTE DO PIAUI,ADMINISTRAÇÃO,10
2214412,2022,PI,NOVO SANTO ANTONIO,ADMINISTRAÇÃO,1
2214413,2022,PI,NOVO SANTO ANTONIO,ADMINISTRAÇÃO,4
2214414,2022,PI,OEIRAS,ADMINISTRAÇÃO,10
2214415,2022,PI,OEIRAS,ADMINISTRAÇÃO,28
2214416,2022,PI,OEIRAS,PARTICULAR,1
2214417,2022,PI,OLHO DAGUA DO PIAUI,ADMINISTRAÇÃO,1
2214418,2022,PI,OLHO DAGUA DO PIAUI,ADMINISTRAÇÃO,8
2214419,2022,PI,PADRE MARCOS,ADMINISTRAÇÃO,2
2214420,2022,PI,PADRE MARCOS,ADMINISTRAÇÃO,9
2214421,2022,PI,PAES LANDIM,ADMINISTRAÇÃO,2
2214422,2022,PI,PAES LANDIM,ADMINISTRAÇÃO,4
2214423,2022,PI,PAJEU DO PIAUI,ADMINISTRAÇÃO,1
2214424,2022,PI,PAJEU DO PIAUI,ADMINISTRAÇÃO,4
2214425,2022,PI,PALMEIRA DO PIAUI,ADMINISTRAÇÃO,2
2214426,2022,PI,PALMEIRA DO PIAUI,ADMINISTRAÇÃO,7
2214427,2022,PI,PALMEIRAIS,ADMINISTRAÇÃO,3
2214428,2022,PI,PALMEIRAIS,ADMINISTRAÇÃO,16
2214429,2022,PI,PAQUETA,ADMINISTRAÇÃO,1
2214430,2022,PI,PAQUETA,ADMINISTRAÇÃO,12
2214431,2022,PI,PARNAGUA,ADMINISTRAÇÃO,2
2214432,2022,PI,PARNAGUA,ADMINISTRAÇÃO,15
2214433,2022,PI,PARNAIBA,ADMINISTRAÇÃO,18
2214434,2022,PI,PARNAIBA,ADMINISTRAÇÃO,90
2214435,2022,PI,PARNAIBA,PARTICULAR,3
2214436,2022,PI,PASSAGEM FRANCA DO PIAUI,ADMINISTRAÇÃO,1
2214437,2022,PI,PASSAGEM FRANCA DO PIAUI,ADMINISTRAÇÃO,10
2214438,2022,PI,PASSAGEM FRANCA DO PIAUI,PARTICULAR,1
2214439,2022,PI,PATOS DO PIAUI,ADMINISTRAÇÃO,2
2214440,2022,PI,PATOS DO PIAUI,ADMINISTRAÇÃO,8
2214441,2022,PI,PAU DARCO DO PIAUI,ADMINISTRAÇÃO,1
2214442,2022,PI,PAU DARCO DO PIAUI,ADMINISTRAÇÃO,5
2214443,2022,PI,PAULISTANA,ADMINISTRAÇÃO,5
2214444,2022,PI,PAULISTANA,ADMINISTRAÇÃO,19
2214445,2022,PI,PAVUSSU,ADMINISTRAÇÃO,1
2214446,2022,PI,PAVUSSU,ADMINISTRAÇÃO,8
2214447,2022,PI,PEDRO II,ADMINISTRAÇÃO,7
2214448,2022,PI,PEDRO II,ADMINISTRAÇÃO,54
2214449,2022,PI,PEDRO II,PARTICULAR,4
2214450,2022,PI,PEDRO LAURENTINO,ADMINISTRAÇÃO,1
2214451,2022,PI,PEDRO LAURENTINO,ADMINISTRAÇÃO,3
2214452,2022,PI,PICOS,ADMINISTRAÇÃO,18
2214453,2022,PI,PICOS,ADMINISTRAÇÃO,56
2214454,2022,PI,PICOS,PARTICULAR,2
2214455,2022,PI,PIMENTEIRAS,ADMINISTRAÇÃO,2
2214456,2022,PI,PIMENTEIRAS,ADMINISTRAÇÃO,19
2214457,2022,PI,PIO IX,ADMINISTRAÇÃO,3
2214458,2022,PI,PIO IX,ADMINISTRAÇÃO,17
2214459,2022,PI,PIRACURUCA,ADMINISTRAÇÃO,5
2214460,2022,PI,PIRACURUCA,ADMINISTRAÇÃO,15
2214461,2022,PI,PIRACURUCA,PARTICULAR,1
2214462,2022,PI,PIRIPIRI,ADMINISTRAÇÃO,11
2214463,2022,PI,PIRIPIRI,ADMINISTRAÇÃO,52
2214464,2022,PI,PIRIPIRI,PARTICULAR,1
2214465,2022,PI,PORTO,ADMINISTRAÇÃO,2
2214466,2022,PI,PORTO,ADMINISTRAÇÃO,21
2214467,2022,PI,PORTO ALEGRE DO PIAUI,ADMINISTRAÇÃO,1
2214468,2022,PI,PORTO ALEGRE DO PIAUI,ADMINISTRAÇÃO,4
2214469,2022,PI,PRATA DO PIAUI,ADMINISTRAÇÃO,1
2214470,2022,PI,PRATA DO PIAUI,ADMINISTRAÇÃO,4
2214471,2022,PI,QUEIMADA NOVA,ADMINISTRAÇÃO,1
2214472,2022,PI,QUEIMADA NOVA,ADMINISTRAÇÃO,5
2214473,2022,PI,REDENCAO DO GURGUEIA,ADMINISTRAÇÃO,3
2214474,2022,PI,REDENCAO DO GURGUEIA,ADMINISTRAÇÃO,9
2214475,2022,PI,REGENERACAO,ADMINISTRAÇÃO,5
2214476,2022,PI,REGENERACAO,ADMINISTRAÇÃO,12
2214477,2022,PI,REGENERACAO,PARTICULAR,1
2214478,2022,PI,RIACHO FRIO,ADMINISTRAÇÃO,1
2214479,2022,PI,RIACHO FRIO,ADMINISTRAÇÃO,5
2214480,2022,PI,RIBEIRA DO PIAUI,ADMINISTRAÇÃO,1
2214481,2022,PI,RIBEIRA DO PIAUI,ADMINISTRAÇÃO,11
2214482,2022,PI,RIBEIRO GONCALVES,ADMINISTRAÇÃO,1
2214483,2022,PI,RIBEIRO GONCALVES,ADMINISTRAÇÃO,8
2214484,2022,PI,RIO GRANDE DO PIAUI,ADMINISTRAÇÃO,2
2214485,2022,PI,RIO GRANDE DO PIAUI,ADMINISTRAÇÃO,6
2214486,2022,PI,SANTA CRUZ DO PIAUI,ADMINISTRAÇÃO,3
2214487,2022,PI,SANTA CRUZ DO PIAUI,ADMINISTRAÇÃO,3
2214488,2022,PI,SANTA CRUZ DO PIAUI,PARTICULAR,1
2214489,2022,PI,SANTA CRUZ DOS MILAGRES,ADMINISTRAÇÃO,1
2214490,2022,PI,SANTA CRUZ DOS MILAGRES,ADMINISTRAÇÃO,6
2214491,2022,PI,SANTA FILOMENA,ADMINISTRAÇÃO,3
2214492,2022,PI,SANTA FILOMENA,ADMINISTRAÇÃO,13
2214493,2022,PI,SANTA LUZ,ADMINISTRAÇÃO,2
2214494,2022,PI,SANTA LUZ,ADMINISTRAÇÃO,7
2214495,2022,PI,SANTA ROSA DO PIAUI,ADMINISTRAÇÃO,1
2214496,2022,PI,SANTA ROSA DO PIAUI,ADMINISTRAÇÃO,5
2214497,2022,PI,SANTANA DO PIAUI,ADMINISTRAÇÃO,1
2214498,2022,PI,SANTANA DO PIAUI,ADMINISTRAÇÃO,9
2214499,2022,PI,SANTO ANTONIO DE LISBOA,ADMINISTRAÇÃO,2
2214500,2022,PI,SANTO ANTONIO DE LISBOA,ADMINISTRAÇÃO,7
2214501,2022,PI,SANTO ANTONIO DOS MILAGRES,ADMINISTRAÇÃO,1
2214502,2022,PI,SANTO ANTONIO DOS MILAGRES,ADMINISTRAÇÃO,4
2214503,2022,PI,SANTO INACIO DO PIAUI,ADMINISTRAÇÃO,2
2214504,2022,PI,SANTO INACIO DO PIAUI,ADMINISTRAÇÃO,2
2214505,2022,PI,SAO BRAZ DO PIAUI,ADMINISTRAÇÃO,1
2214506,2022,PI,SAO BRAZ DO PIAUI,ADMINISTRAÇÃO,9
2214507,2022,PI,SAO FELIX DO PIAUI,ADMINISTRAÇÃO,1
2214508,2022,PI,SAO FELIX DO PIAUI,ADMINISTRAÇÃO,7
2214509,2022,PI,SAO FRANCISCO DE ASSIS DO PIAUI,ADMINISTRAÇÃO,2
2214510,2022,PI,SAO FRANCISCO DE ASSIS DO PIAUI,ADMINISTRAÇÃO,7
2214511,2022,PI,SAO FRANCISCO DO PIAUI,ADMINISTRAÇÃO,1
2214512,2022,PI,SAO FRANCISCO DO PIAUI,ADMINISTRAÇÃO,13
2214513,2022,PI,SAO GONCALO DO GURGUEIA,ADMINISTRAÇÃO,1
2214514,2022,PI,SAO GONCALO DO GURGUEIA,ADMINISTRAÇÃO,7
2214515,2022,PI,SAO GONCALO DO PIAUI,ADMINISTRAÇÃO,2
2214516,2022,PI,SAO GONCALO DO PIAUI,ADMINISTRAÇÃO,5
2214517,2022,PI,SAO JOAO DA CANABRAVA,ADMINISTRAÇÃO,1
